name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"New York City,USA",2016-10-20,21.2,16.7,19.1,21.2,16.7,19.1,13.3,69.6,0,0,0,,0,0,31.7,18.7,72,1019,72.6,14.5,104.3,9,4,,2016-10-20T07:13:10,2016-10-20T18:07:38,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-21,20.8,18.9,19.9,20.8,18.9,19.9,18.4,90.7,26.61,100,29.17,rain,0,0,,9.9,137.1,1005.7,85.8,9.9,147,12.6,6,,2016-10-21T07:14:17,2016-10-21T18:06:12,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-22,16.7,8.7,10.6,16.7,5,8.9,6.2,75,8.26,100,45.83,rain,0,0,61.2,32.4,297.5,998.3,99.2,14.4,103.1,8.9,4,,2016-10-22T07:15:24,2016-10-22T18:04:47,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-23,16.7,8,12.3,16.7,5.2,11.1,1,46.2,0,0,0,,0,0,55.6,29,271,1009.2,29.7,16,170.7,14.7,6,,2016-10-23T07:16:31,2016-10-23T18:03:23,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-24,16.8,9.8,13.3,16.8,8,13.2,4.3,56.5,0,0,0,,0,0,50,23.2,288.1,1013.3,52.6,16,170.3,14.6,6,,2016-10-24T07:17:39,2016-10-24T18:02:00,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-25,11.1,7.5,9.3,11.1,4.9,7.8,-1,48.9,0,0,0,,0,0,53.6,32.7,302.7,1023.1,51.8,16,155.7,13.4,6,,2016-10-25T07:18:48,2016-10-25T18:00:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-26,10.4,3.9,7.1,10.4,0.9,5,-3.7,47.3,0,0,0,,0,0,40.3,23.1,279.8,1029.3,22.7,16,161,13.9,6,,2016-10-26T07:19:56,2016-10-26T17:59:18,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-27,12.6,5.4,7.8,12.6,2.3,5.9,2.7,72.6,27.56,100,58.33,rain,0,0,37.1,16.2,64.7,1026.3,97.4,11.7,30.4,2.5,1,,2016-10-27T07:21:05,2016-10-27T17:57:59,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-28,12.4,6.5,8.3,12.4,3.5,5.6,2.4,68.1,0.13,100,4.17,rain,0,0,56.1,30.3,307.2,1019.4,63.1,15.2,161.4,13.9,6,,2016-10-28T07:22:14,2016-10-28T17:56:41,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-29,17.8,4.4,11.3,17.8,2.9,10.8,3.3,59,0.02,100,4.17,rain,0,0,37.1,23.8,261,1018.1,36.6,16,131,11.5,5,,2016-10-29T07:23:24,2016-10-29T17:55:24,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-30,24.4,13.7,18.3,24.4,13.7,18.3,12.7,70.7,9.93,100,20.83,rain,0,0,38.9,17.3,251.3,1011.5,84.5,14.3,109,9.5,4,,2016-10-30T07:24:33,2016-10-30T17:54:09,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-31,13.6,7.2,10.2,13.6,3.5,9,1.5,56.1,0,0,0,,0,0,39.7,23.9,269.3,1020.7,37.3,16,162.6,14.2,6,,2016-10-31T07:25:43,2016-10-31T17:52:55,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-01,14.7,4.7,10.1,14.7,3.2,9.6,3.9,66.3,0,0,0,,0,0,,16.6,109.5,1027.1,33.4,16,150.2,13,6,,2016-11-01T07:26:53,2016-11-01T17:51:42,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-02,21.2,12.2,16.4,21.2,12.2,16.4,10.3,67.7,0,0,0,,0,0,,13.9,225.8,1023,47.6,15.5,141.3,12.2,5,,2016-11-02T07:28:04,2016-11-02T17:50:31,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-03,22.6,14.6,18.1,22.6,14.6,18.1,11.8,67.5,0,0,0,,0,0,47.5,22,277.3,1014.2,46.7,13.3,80.5,6.9,4,,2016-11-03T07:29:14,2016-11-03T17:49:22,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-04,15.7,10.4,13.4,15.7,10.4,13.4,2,47.8,0,0,0,,0,0,42.5,20.8,323.6,1019.5,27.8,16,153.8,13.4,6,,2016-11-04T07:30:25,2016-11-04T17:48:14,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-05,16.7,7.1,11.8,16.7,5,11.4,2.1,52,0,0,0,,0,0,46.4,19.9,300.8,1022.4,19.2,16,146.9,12.5,6,,2016-11-05T07:31:36,2016-11-05T17:47:07,0.14,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-06,14.3,7.9,12,14.3,5.5,11.6,1.9,50.8,0,0,0,,0,0,40.7,25.3,195.3,1023.2,27.1,16,142.9,13,6,,2016-11-06T06:32:47,2016-11-06T16:46:02,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-07,11.9,5.1,8.7,11.9,2.5,7.3,-2.3,47,0,0,0,,0,0,38.9,19.9,90.2,1029.7,4.8,16,148.8,12.9,6,,2016-11-07T06:33:58,2016-11-07T16:44:59,0.23,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-08,19.3,6.2,12.6,19.3,5.2,12.3,0,43.8,0,0,0,,0,0,,12.3,259.8,1019.9,17.7,16,145.2,12.6,6,,2016-11-08T06:35:09,2016-11-08T16:43:57,0.28,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-09,14.9,10.1,12.9,14.9,10.1,12.9,6.3,66.8,1.99,100,41.67,rain,0,0,40,19.2,235.7,1011,81.3,13.1,46.2,4.1,3,,2016-11-09T06:36:20,2016-11-09T16:42:57,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-10,13.3,5.4,9.8,13.3,2.4,8.6,-0.3,51.1,0,0,0,,0,0,43.6,21.5,295.9,1013.3,36.5,16,138.2,12,6,,2016-11-10T06:37:31,2016-11-10T16:41:59,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-11,16.8,6.1,11.3,16.8,2.2,10.3,-1.2,42.3,0,0,0,,0,0,59.6,36.1,287.9,1009.2,15.8,16,138.4,11.9,5,,2016-11-11T06:38:42,2016-11-11T16:41:02,0.43,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-12,10.4,3.2,6.7,10.4,-0.5,4.3,-6.4,39.3,0,0,0,,0,0,51.8,27.3,305.9,1024,11.5,16,141.9,12.3,6,,2016-11-12T06:39:54,2016-11-12T16:40:07,0.47,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-13,16.6,5.1,10.3,16.6,3,9.4,-4.7,36.8,0,0,0,,0,0,37.1,21.5,251,1019.3,14.2,16,138.2,12.1,5,,2016-11-13T06:41:05,2016-11-13T16:39:14,0.49,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-14,16.8,8,12.5,16.8,6.4,12.1,-5.6,28.3,0,0,0,,0,0,31.7,14.7,235.7,1016.7,24.7,16,124.9,10.7,6,,2016-11-14T06:42:15,2016-11-14T16:38:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-15,13.3,8.9,10.2,13.3,6.1,8.9,6.3,79.1,46.23,100,54.17,rain,0,0,46,20.5,159.4,1010.3,97.5,11.6,37.5,3.2,2,,2016-11-15T06:43:26,2016-11-15T16:37:34,0.51,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-16,16.7,7.7,11.7,16.7,5.8,11.1,2.9,57,0,0,0,,0,0,33.5,21.7,271.3,1008.3,26.6,15.8,121.3,10.5,5,,2016-11-16T06:44:37,2016-11-16T16:36:47,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-17,16.5,10.3,12.6,16.5,10.3,12.6,4.1,56.9,0,0,0,,0,0,40.7,21.3,321.9,1015.4,12.7,15.8,127.1,10.8,5,,2016-11-17T06:45:47,2016-11-17T16:36:02,0.56,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-18,18.2,7.3,12.3,18.2,5.5,11.9,3.2,55.8,0,0,0,,0,0,,11.6,226.3,1018.7,4.6,16,127.8,11.1,5,,2016-11-18T06:46:57,2016-11-18T16:35:18,0.61,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-19,16,8.1,12.2,16,4.6,12,6.9,70.5,2.02,100,12.5,rain,0,0,44.6,24.7,102,1010.7,33.3,15.6,125.5,10.8,5,,2016-11-19T06:48:06,2016-11-19T16:34:37,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-20,5.4,2.2,4.2,1.5,-3.1,-0.4,-2.4,63.5,11.1,100,20.83,rain,0,0,66.2,41.7,277.9,1001.1,98.4,14.5,67.1,5.7,3,,2016-11-20T06:49:15,2016-11-20T16:33:58,0.71,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-21,5,2.7,3.8,0.6,-2.8,-1.2,-7.6,43.3,0,0,0,,0,0,63.1,35.6,288.8,1005.3,89.3,16,103.1,8.9,4,,2016-11-21T06:50:24,2016-11-21T16:33:20,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-22,5,3.1,3.9,1.2,-2.2,-0.7,-6.1,48.3,0,0,0,,0,0,57.7,35,301.9,1017.1,74.2,16,107.4,9.3,4,,2016-11-22T06:51:32,2016-11-22T16:32:45,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-23,7.5,1.9,4.4,5.5,-2.6,1.6,-5.2,50,0,0,0,,0,0,35.3,23.7,255.8,1024.7,32.9,16,122,10.6,5,,2016-11-23T06:52:40,2016-11-23T16:32:12,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-24,9,4.3,6.9,8.5,1.7,5.2,1.6,69.6,0.63,100,8.33,rain,0,0,,13.5,50,1024.3,86.7,15.7,65,5.8,3,,2016-11-24T06:53:47,2016-11-24T16:31:41,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-25,12.4,7.6,9.7,12.4,6.6,9.5,6.2,79,0.48,100,8.33,rain,0,0,,10.2,180.9,1022.9,99.4,12.3,54,4.8,4,,2016-11-25T06:54:54,2016-11-25T16:31:13,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-26,10.1,5.5,8.3,10.1,2.9,6.7,2.9,69.2,0,0,0,,0,0,38.2,18.6,297.2,1018.9,62.1,14.7,106.4,9.2,5,,2016-11-26T06:55:59,2016-11-26T16:30:46,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-27,10.1,4.4,6.8,10.1,1.7,4.6,-1.4,57.2,0,0,0,,0,0,42.5,24.7,301.5,1019.1,33.7,16,105.1,9,5,,2016-11-27T06:57:04,2016-11-27T16:30:22,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-28,11.1,4.1,7.5,11.1,1.7,6.3,-0.6,57.1,0,0,0,,0,0,,13,239.9,1021.3,17.5,15.9,115.4,10,5,,2016-11-28T06:58:09,2016-11-28T16:30:00,1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-29,15.8,10.6,13.6,15.8,10.6,13.6,11,84.5,42.65,100,54.17,rain,0,0,40.5,19.5,183.2,1014.8,96.1,9.5,24.5,2,1,,2016-11-29T06:59:12,2016-11-29T16:29:40,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-11-30,14.4,10.4,12.5,14.4,10.4,12.5,11,90.9,17.47,100,50,rain,0,0,40.7,21.8,122.1,1010.5,68.8,8.2,23.7,2,1,,2016-11-30T07:00:14,2016-11-30T16:29:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-01,12.2,6.5,10.5,12.2,3.7,9.6,3.5,64.3,3.83,100,20.83,rain,0,0,52.4,28,263.3,1003.8,63.2,14.3,110.3,9.6,5,,2016-12-01T07:01:16,2016-12-01T16:29:07,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-02,10.5,4.7,7.5,10.5,0.9,4.8,-2.3,50.7,0,0,0,,0,0,46.2,22.8,268,1011.9,46.5,16,106.6,9.2,4,,2016-12-02T07:02:16,2016-12-02T16:28:54,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-03,8.8,5.3,6.9,5.3,1,3.4,-2.8,50.2,0,0,0,,0,0,55.4,31.8,301.5,1016.6,75.4,16,109,9.6,5,,2016-12-03T07:03:15,2016-12-03T16:28:43,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-04,8,4.1,5.8,7.1,0.2,3.4,-5.1,45.8,0,0,0,,0,0,37.1,22,246.2,1022.3,51,16,105.4,9.1,5,,2016-12-04T07:04:13,2016-12-04T16:28:34,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-05,9.3,3.9,6.5,7.4,1.7,4.3,0.7,67.9,4.1,100,25,rain,0,0,37.1,27.3,243.6,1016.7,63.2,14,82.8,7.2,4,,2016-12-05T07:05:10,2016-12-05T16:28:28,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-06,7.9,3.9,5.9,6,0.9,3.8,-0.5,64.1,9.02,100,25,rain,0,0,38.9,23.1,133.2,1017.4,56.5,15,49,4.3,3,,2016-12-06T07:06:06,2016-12-06T16:28:24,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-07,7.6,4.5,6,7.6,1,4.1,2.7,80.6,1.62,100,20.83,rain,0,0,,21.7,171.9,1014.5,90.1,13,37.8,3.3,2,,2016-12-07T07:07:00,2016-12-07T16:28:23,0.26,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-08,7,2,5.3,4.9,-3.6,2.2,-4.5,50.6,0,0,0,,0,0,47.3,31.2,264,1014.4,59.8,16,60.1,5.3,2,,2016-12-08T07:07:53,2016-12-08T16:28:23,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-09,4.7,-0.4,1.8,-0.7,-5.5,-3.6,-9.1,44.9,0,0,0,,0,0,57.6,38,284.2,1020,34.7,16,81,7,3,,2016-12-09T07:08:45,2016-12-09T16:28:27,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-10,1.9,-1.8,-0.1,-1.1,-6.6,-4.2,-8.3,53.9,0,0,0,,0,0,40.7,22.8,287.3,1028.3,41.2,16,67.5,5.8,3,,2016-12-10T07:09:35,2016-12-10T16:28:32,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-11,1.4,-2.1,-0.4,0,-5.7,-2.9,-7.4,60.2,0.56,100,8.33,"rain,snow",0,0,,12,232,1031.3,68.9,14.6,58.8,5.2,3,,2016-12-11T07:10:24,2016-12-11T16:28:39,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-12,7.6,1.1,5,5,-1.7,2.5,2.2,82.7,11.65,100,33.33,"rain,snow",0,0,41.6,21.7,210.9,1013.3,72.3,11.4,28.5,2.5,2,,2016-12-12T07:11:11,2016-12-12T16:28:49,0.48,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-13,6.4,2.4,4.5,5.8,-0.6,2.4,-4.3,53.2,0,0,0,,0,0,29.5,17.8,240.6,1019.3,50.3,16,49.2,4.3,2,,2016-12-13T07:11:56,2016-12-13T16:29:02,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-14,6,1.3,3.8,4.7,-2.5,0.9,-6.6,48.6,0,0,0,,0,0,42.2,21.3,285.6,1014.8,41.7,15.6,107.2,9,5,,2016-12-14T07:12:40,2016-12-14T16:29:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-15,1.3,-6.9,-3.5,-3.1,-15.8,-10.3,-17.3,33.9,0,0,0,,0,0,66.5,36,279.1,1013.8,44.3,15.7,80.6,7,3,,2016-12-15T07:13:22,2016-12-15T16:29:33,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-16,-2.8,-8.1,-5.5,-5.6,-15.2,-10.8,-15.4,45.9,0,0,0,,3.2,1,42,21.5,260.8,1028.3,37.6,16,82.8,7.2,4,,2016-12-16T07:14:02,2016-12-16T16:29:52,0.54,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-17,3.5,-3.8,0.1,2.2,-7.7,-2.2,-2.8,82.8,17.1,100,37.5,"rain,snow",1.9,4.2,33.5,14.5,190.3,1017.5,97.4,8.6,42.6,3.5,3,,2016-12-17T07:14:40,2016-12-17T16:30:13,0.58,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-18,14.6,0.5,7.1,14.6,-4.8,5.2,2.9,77.7,1.1,100,20.83,rain,0.5,2.3,52.7,27.8,253.4,1014.7,82.2,10.6,41.1,3.6,2,,2016-12-18T07:15:16,2016-12-18T16:30:36,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-19,-0.4,-4.2,-2.7,-5.7,-10.4,-7.7,-13.7,43,0,0,0,,0,0.2,40.7,28,150.7,1038,30.7,16,89.4,7.8,4,,2016-12-19T07:15:51,2016-12-19T16:31:01,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-20,0.6,-6.5,-2.5,0.4,-10.6,-4.7,-13.2,44.3,0,0,0,,0,0,31.7,16.3,165.5,1031.8,15.5,16,110.6,9.7,5,,2016-12-20T07:16:24,2016-12-20T16:31:29,0.73,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-21,4.7,-1.2,2,4.7,-5,-0.1,-7.9,48.2,0,0,0,,0,0,35.3,18.7,279.7,1021.4,37.3,16,58.9,5.1,3,,2016-12-21T07:16:54,2016-12-21T16:31:59,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-22,9.5,3,5.5,7.8,0,3.1,-4.3,49.5,0,0,0,,0,0,47,26.2,246.9,1017.3,59.1,16,88.7,7.5,4,,2016-12-22T07:17:23,2016-12-22T16:32:30,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-23,8.2,3.8,5.9,6.8,0.4,3.2,-4.3,48.4,0,0,0,,0,0,33.5,15.9,268.5,1028.1,29.6,16,91.6,7.9,4,,2016-12-23T07:17:49,2016-12-23T16:33:04,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-24,8.1,3.6,6,6.5,1.1,3.8,1.2,72.8,11.15,100,33.33,rain,0,0,44.6,16.7,251.7,1022.7,73,12.8,23.6,2,2,,2016-12-24T07:18:14,2016-12-24T16:33:40,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-25,10.2,3.3,6.2,10.2,-0.4,3.8,-1.8,57.2,0,0,0,,0,0,35.3,22,197.4,1031.4,9.6,16,107.3,9.1,5,,2016-12-25T07:18:36,2016-12-25T16:34:17,0.94,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-26,9.5,0.7,3.9,8.4,-4.1,1,-0.9,71.9,0.31,100,4.17,rain,0,0,30.1,19.4,86.3,1034.6,80.6,14.2,58.4,5.1,3,,2016-12-26T07:18:57,2016-12-26T16:34:57,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-27,16,5.4,12.4,16,3,11.9,5.7,66.5,0.05,100,4.17,rain,0,0,49.6,23.5,270,1011.6,59.3,15.7,91,7.7,4,,2016-12-27T07:19:15,2016-12-27T16:35:39,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-28,4.7,1.8,3.6,2.1,-0.8,0.7,-4.9,53.8,0,0,0,,0,0,42.5,19.6,284,1018.6,64.3,16,102.1,8.9,4,,2016-12-28T07:19:31,2016-12-28T16:36:22,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-29,7.9,1,4.2,6.5,-0.5,2.1,-0.5,72.5,8.27,100,33.33,rain,0,0,49,26.5,174.5,1008.2,62.8,13.1,37.2,3.3,2,,2016-12-29T07:19:44,2016-12-29T16:37:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-30,4.6,1.4,2.8,0.3,-3.6,-1.5,-4.5,59.1,0.18,100,4.17,rain,0,0,51.8,26.7,266.3,1005.3,37.4,15.8,74.1,6.4,3,,2016-12-30T07:19:56,2016-12-30T16:37:54,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-12-31,6.7,0,3.4,3.9,-5,-0.4,-6.6,48.2,0,0,0,,0,0,48.7,34.2,220.7,1016.8,48.8,16,72.5,6.4,4,,2016-12-31T07:20:05,2016-12-31T16:38:42,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
